comment,replies,user_name,date,likes
Parisi presidente,[],@zauronxgutierrez2458,2025-11-11T21:52:12Z,2
LOS CANDIDATOS .NO TIENEN IDEA COMO HACER PROGRESAR AL PAIS Y A LOS TRABAJADORES .QUE VIVEN APESTADOS POR LOS IMPUESTOS QUE PAGAN HASTA POR COMER .      HAY QUE POTENCIAR AL CHILE TENIENDO MUCHAS EMPRESAS QUE SEAN DEL ESTADO .       SUPERMERCADOS .        MINERAS       PESQUERAS FORESTALES                      AUTOPISTAS Y MUCHAS MAS Y HAREMOS UN ESTADO FUERTEY PODEMOS   BAJAR LOS IMPUESTOS QUE TANTO EMPOBRESEN A LOS TRABAJADORES ...       BAJAR TODOS LOS SUELDOS ESTATALES AL 80% Y AL QUE NO LE GUSTE .   QUE BUSQUE PEGA EN OTRO LADO 😂😂😂TODAS LAS EMPRESAS TIENEN QUE SER ESTATALES PRIVADAS .PARA QUE TRABAJEN JUNTOS LAS TECNOLOGIAS PARA EL DESARROLLO Y QUE NO ENTREN PITUTOS. SOLO GENTE PROFECIONAL😂🇨🇱🇨🇱🇨🇱,[],@hugogarcia8466,2025-11-11T21:51:43Z,1
"Parisi demasiado sólido con sabiduría y experiencia en los temas, no se espera menos de un economista",[],@radamantis0119,2025-11-11T21:50:13Z,0
La jara esta usando la misma tecnica de boric,[],@ojosrojosmusik6099,2025-11-11T21:46:10Z,0
"Kaiser, Kast y Mathei fingen demencia cuando se les interpela respecto a levantar el secreto bancario....",[],@MarciaNúñezCatalán,2025-11-11T21:30:43Z,0
Jara: secreto bancario bla bla bla secreto bancario bla bla  secreto bancario 🤣,[],@verociencia25,2025-11-11T21:22:36Z,4
Jara está enamorada de kast tanto que lo ataca no dice nada la tipa solo ataque,[],@JuanAlvarez-123,2025-11-11T21:20:12Z,0
A káiser no le preguntaron sobre las tomas,[],@Kukyrrr,2025-11-11T21:14:28Z,0
este debate estuvo mas interesante,[],@victorovando2723,2025-11-11T21:00:59Z,0
"ESTOY CONVENCIDO, PARISI ES COMUNACHO. VOTA 5, VOTA KAST",[],@FabioAugustoVoglioNieto,2025-11-11T20:58:08Z,0
Está decidido el voto,[],@minerva8056,2025-11-11T20:58:01Z,0
Mi ahorro provisional déjenme enla afp no más. Ni cagando se la doy al estado. Sinvergüenzas no saben como robar mas,[],@katthyangel2,2025-11-11T20:57:56Z,2
"En el padrón electoral están varios detenidos desaparecidos, se encuentran inscritos para votar en estas votaciones, y nadie dice nada, hasta tienen dirección",[],@Kukyrrr,2025-11-11T20:54:43Z,0
dankeschön 🤢🤮,[],@juanigorsuarez8500,2025-11-11T20:43:28Z,1
MEO CHANTA,[],@Kukyrrr,2025-11-11T20:39:40Z,1
"Recuerdo claramente a Boric en su campaña, que en Chile debían haber cambios. Miren cómo estamos! En el mundo la izquierda siempre ha sido retroceso y fracaso.",[],@HectorRojas-v2z,2025-11-11T20:39:36Z,1
Las pregumtas qlas malas,[],@oss2046,2025-11-11T20:38:28Z,0
kaiser mi presidente,[],@LilyMachucaOtárola,2025-11-11T20:29:57Z,1
"Kast y por qué se generó la violencia el 2019?? por culpa de la burguesía política, son décadas de abusos y mentiras nazi culiao","['Eso fue articulado por la izquierda del foro de sao paulo, fue un golpe de estado blando, no se queman espontáneamente y al mismo tiempo las estaciones del metro... 😅😅😅', '@salvadorvivallo6267 amigo infórmese por otro lado que no sea tik tok o facebook', '\u200b@felipeulloa2245 es verdad son malas fuentes esas, pero... cuales serían buenas fuentes?']",@felipeulloa2245,2025-11-11T20:25:32Z,0
Hagan un FUNKO POP de Jara.... es para lo UNICO q le da a esta ridicula señora !!! 🚽,[],@Fam2014Ch,2025-11-11T20:25:09Z,1
"A Ominami se lo come su propio personaje, pero hay que reconocerle que dijo una verdad en el debate y es que todos prometen y prometen, pero no dicen de dónde van a sacar la plata para cumplir esas promesas, y hay programas de gobierno como el de Kast que son completamente fantasioso e imposible de pagar, el tipo vende puro humo, puros slogans.",[],@manudelpasado,2025-11-11T20:18:48Z,1
JAMÁS DARÍA MI VOTO AL CANDIDATO QUE ESTA A FAVOR DEL ABORTO (ASESINATO A UN SER HUMANO INDEFENSO),[],@ShalomTorresbelmar,2025-11-11T20:13:11Z,6
😊,[],@ShalomTorresbelmar,2025-11-11T20:11:29Z,1
"2:22:54 La ordinaria de Jara usando su reloj para recibir información. La prensa chilena fiel a sus principios, NO DICEN NADA","['Pero si se vé que es reloj analógico 😂', '@tsiharaimpellizzerifernand3022 Te invito a usar el internet en algo util x una vez en tu vida. Hay muchos smart watch que imitan el diseño de un reloj analógico y de lejos se ven iguales.', '@tsiharaimpellizzerifernand3022 Y qué decir, Jara debe ser la única persona en el mundo que necesita ver el reloj 3 veces seguidas para ver la hora, y al mismo tiempo anotar una frase completa. No eri más weón/a porque no naciste ayer', 'Recibiendo de dónde?? Del casio de los 90? jjajjajajajajajajjajaja']",@edrisch8008,2025-11-11T20:00:25Z,13
"- Kast usted como piensa arreglar esto? : la izquierda lo ha hecho mal mal mal mal mal....  ya pero usted que propone, yo creo que los comunistas lo hacen mal mal mal mal.... Pero Kast usted que ofrece, esque este último gobierno va mal mal mal mal. No contestó nada, su discurso es crear odio, mientras mas odio haya en chile mas votos recibe, me pregunto si su gente ha visto estos debates o si para variar votan por los memes o lo que dijo la mamá. todo esta mal culpa del boric, todo estara mal Jara es la continuidad, voten por mi... o sea el único motivo para votarle es el odio, propuestas claras que favorezcan al país cero, pero cuando se trataba de tener ideas para la gran empresa ahí si que tenia ideas. Un lobo vestido de obeja.

- Ominami: la pregunta no importa lo que importa es que los gobiernos estan mal enfocados porque hay que tener el espíritu de bla bla bla... no contesta nada, cambia todo lo que le preguntan de forma muy poética, podría ser escritor, que candidato mas elocuente y qué palabras tan rimbombantes, pero tambien gasta todo el tiempo en sonar bonito o en decir que todo está mal.

- Artés: ....................... (sin comentarios)

- Harold: ideas bonitas,  respaldo económicos para aplicarlas cero. De poco valen las palabras bonitas si no hay ideas de como llevarlas acabo. De paso parece poco preparado, solo se guiaba por lo que le decian los comentaristas, pero no mostraba seguridad en nada de lo que decía. No respondió nada cuando le preguntaban de números.

- Kaiser: Me duele decirlo, porque no lo apoyo , pero es el indiscutible ganador del debate, las cosas como son, estes o no de acuerdo con él contestó todo con ideas firmes y claras. Lado malo, otro lobo, ya somos el top de latinoamerica en macroeconomía, pero igual quiere bajar más y más el impuesto a la gran empresa. O sea el país debe crecer sin que ellos pongan un peso.

- Evelyn Matthei: Correcto debate, pero muy por debajo de Kaiser.

- Jara: vacia, ninguna de sus respuestas tiene fuerza, todo lo que dice es débil se nota que no esta convencida ni de sus propias ideas ni de como aplicarlas, parece que se preparó mas para defenderse de las críticas más que en mostrar sus ideas, pero se agradece que le hiciera notar a Kast que no contesto ninguna pregunta. 

-Parisi: populismo puro, bien en pensar en bajarse los sueldos, pero aunque todo el sector politico trabajra gratis porcentualmente no aporta en nada el monto de las arcas fiscales, solo dice la palabra ""economía"" cada 5 segundos y con eso hay que creer en tanto que sabe.",['Qué lata estos candidatos wn'],@PishReact,2025-11-11T19:59:25Z,3
Artes que la caga despenizar jajajjajajajaj 56:14 pobres alumnos jajajja,[],@danielalejandroalbornozber5808,2025-11-11T19:58:04Z,0
Aguante Parisi!,[],@markrenton_,2025-11-11T19:57:13Z,2
Kaiser 2026 y no hay mas,[],@karenobreque1059,2025-11-11T19:55:53Z,0
"Que pena que Artes vaya en contra de la izquierda chilena en vez de trabajar en conjunto. Que asco Kast, Matthei y lo peor: Kaiser🤮🤮🤮🤮",[],@karenmunoz5812,2025-11-11T19:54:28Z,0
"Estan tan asustados que no nombran a franco parisi , pq saben que es el verdadero ganador de este debate , las ideas claras pero la television jamas lo nombra pq son les llega financiamiento de partidos politicos.",[],@carlosfelipearevalomarquez9423,2025-11-11T19:51:48Z,1
"Pillaron a Jara engañando a los chilenos, recibiendo las respuestas en su Reloj y anotandolas en su cuaderno, favor revisar video y denunciar",[],@cristianserrano5383,2025-11-11T19:50:59Z,1
"Me da risa, los de derecha nunca hablan de Allende, pero la izquierda mantiene vivo a Pinochet, lo pasan nombrando jajajajaj",['porque allende no era un asesino xd pinochet hizo mucho daño con su gente y aun no hay justicia del todo por eso lo nombran.'],@Kukyrrr,2025-11-11T19:48:08Z,2
Mentirosa ella se saldrá del comunismo si la eligen osea ella que milita de los 14 años no al comunismo,[],@LingBarrientos,2025-11-11T19:47:35Z,0
"Jara se desmarca del PC, se desmarca del gobierno, ahora se cree DC 😂 y Kast ninguna solución, no responde las preguntas y tampoco da presupuestos claros, PARISI PRESIDENTE no hay más, claro, contundente y sólido con sus ideas.",[],@adrianleonbassopersonaltra6003,2025-11-11T19:46:34Z,0
KÁISER GANARA EN PRIMERA VUELTA,[],@Kukyrrr,2025-11-11T19:43:42Z,1
"😂, el última show, lo vi ,y me di cuenta qué , como, la única que tenia un torpedo, leyendo sus sus argumentos para responder, fue la garrapata comunista jara, votaré por kaiser, para tener mi conciencia tranquila, no por creer,en este weo'n vendido ,como todos ahí y los otros eran palos blancos",[],@DanielGonzalez-qw2eo,2025-11-11T19:42:06Z,1
"Meo hablas puras we, meo tergiversas todo, como se nota que no entiendes lo que escuchas",[],@Kukyrrr,2025-11-11T19:36:22Z,0
para mi votaria  1.- por Jara y 2.- meo,[],@caigaquiencaiga-chile-limpio,2025-11-11T19:30:07Z,0
"Artes es tiempo perdido, que nefasto",[],@emiliolebtun806,2025-11-11T19:29:05Z,0
"Lo vi por pausa, ¿en algun momento hablaron del post natal? si lo aumentaran?...Alguien que me ayude",[],@tihare2305,2025-11-11T19:17:39Z,0
Kast es el auténtico Larry¡¡ Como evade señor¡¡ con ese tono parejito...,[],@silvinamora7982,2025-11-11T19:02:44Z,1
"Gracias al ministerio de la mujer las cifras solo se han mantenido y aumentado ... lamentablemente usan el populismo con las pobres mujeres de buena fe para acomodar parasitos a generar mas gasto político, de utilidad es un cero a la izquierda. estoy con kaiser en eliminarlo, entre otros ministerios",[],@Ozkr7,2025-11-11T19:02:34Z,0
Artés apenas habló debió haber dicho a Onetto que le pida perdón por lo del debate pasado,[],@elxala,2025-11-11T19:01:31Z,0
Megazurdos,[],@javiercaris9650,2025-11-11T18:55:27Z,1
"🤔 Gracias, VOTABA KAS, AHORA SI O SI VOTO KÁISER. ✔️",[],@chile3885,2025-11-11T18:45:35Z,1
No al comunismo en Chile 🇨🇱🤙,[],@sebastianavalos268,2025-11-11T18:40:20Z,1
Manden a la paz de la tarde al viejo Artes … Como puede hablar tanta estupidez junta éste tipo chemimare 🤦‍♂,[],@MarceloRojasSánchez,2025-11-11T18:39:07Z,1
Kaiser tiene voz de mando pero con ideas tan huevonas,[],@Cesarock75,2025-11-11T18:37:39Z,2
aora todos quieren atacar el narcotrafico y poner mano dura que rara la weva creen que somos weones el discurso es de johannes kaiser pero de corazon por amor a su patria no por intereses propios weones cuenteros el pueblo ya se canso por eso y por mucho mas johanees kaiser presidente y basta .,[],@AngeloMatteucci-e7z,2025-11-11T18:35:23Z,0
Kast >>>> El Miedo,[],@Cesarock75,2025-11-11T18:33:31Z,0
"En síntesis las Propuestas de Unidad por Chile son las esperadas y copiadas por el otro bloque pero en su pseudo Argentina, Cuba o Venezuela da igual. Necesitamos un Poder Ejecutivo al Servicio, Por, Para y Del Pueblo de 🇨🇱 mayoritariamente heterogéneo; Plural y diverso en Riqueza Humana. El Proyecto País de Jeannette Jara se basa en Realidades no hipótesis ni ""terapias de shock económico"". Lo mejor lo basa en la Inteligencia Colectiva ya existente, Redes de Innovadores Públicos y HUBs como Start-Up Labs listos para incubar ejemplo Fertilizantes que redinamizen la Agricultura, tecnologías de Salud, ETC. Todo posible y con sentido gracias a la Coherencia Social Anti-Sesgos que Demuestra👆 PRESIDENTA PARA CHILE 🇨🇱🌟 ( NO FOCUS MARKETING)",[],@Sophia-jr,2025-11-11T18:26:47Z,0
"♥Artes no es malo, sólo es un viajero del tiempo. El viene del 1973 , él no sabe que ahora a la juventud lucida nos llama más la atención una carrera profesional que una aventura delictual, que ya sabemos que el comunismo solo trae terror y retroceso, que no queremos quedar en un bucle como cuba que aun vive en el 1950, que lo que más amelamos es la libertad,  y  lo que más deseamos es tener es un titulo en la mano y no una molotov.",[],@Moush_keitty,2025-11-11T18:24:01Z,6
Jara cree que porque ensalla las respuestas y habla blablabla pero cuando fue ministra no hizo nada y ahora que Aser las toda de todos los que están hay ella es la peor de todas mentirosa y chanta,[],@LingBarrientos,2025-11-11T18:20:05Z,3
"Jara, artés y meo sobrando como nunca csm!…",[],@elosojudioteodia,2025-11-11T18:18:09Z,1
Esperando que Kast responda alguna pregunta.... huevon penca,[],@Cesarock75,2025-11-11T18:18:03Z,3
VOTEEE PARISIIIIII…. LAS ENCUESTAS SON SOLO PARA QUE SE ENCASILLEN 2 candidatooooooos,[],@antitobelen676,2025-11-11T18:18:01Z,2
"MEO y Artes deberian vetarlos de participar en cualquier eleccion, porque aparte que ya llevan unas cuantas MEO su quinta vez, terminan ultimos en las elecciones, no vale la pena darle tanto espacio a personas que no son competitivas, y que todos sabemos que terminaran en los ultimos puestos, y solo se ponen a joder en los debates.",[],@bastijerez1544,2025-11-11T18:16:52Z,2
Me saque la venda de los ojos 🤔. Parisi el indicado  para gobernar Chile. 👍,[],@mariacaceres5579,2025-11-11T18:13:54Z,3
"Que idecente Kast, cómo chucha no puede responder nada?, me tiene cansado.",[],@fernandopinedag.3131,2025-11-11T18:12:37Z,2
"ARTES a Prekinder
MEO a la playa con las lucas de los votos
HAROLD charlas motivacionales 
PARISI asesor económico en el extranjero 
JARA pa su casa
KAST el maestro de la evasión 
MATTHEI peace and love
KAISER PRESIDENTE",['😂😂😂😂 artes a prekinder jajajajsj'],@pauladelabarra,2025-11-11T18:11:54Z,2
"IMPECABLE mi presidente Kaiser, el MEJOR!!!!!!!! 👏👏👏👏👏👏👏👏",[],@mariafranciscal.m.6594,2025-11-11T18:11:15Z,2
MEO el mas solido.... los demas las mismas frases de siempre....,[],@Cesarock75,2025-11-11T18:10:38Z,0
"La pena de muerte en Chile no puede ser habilitada,  Chile firmó un convenio de abolición de la pana de Muerte permanente.",[],@mauricionavarrete3840,2025-11-11T18:09:04Z,0
"EN VÉZ DE DECIR ELLOS QUIEN GANO O A QUIEN LE FUÉ MEJOR, DEBERÍAN LEER LO COMENTARIOS, PARA QUE SEA LA GENTE QUIÉN DIGA QUIÉN GANO Y NÓ LOS PERIODÍSTAS COMO SIEMPRE IMPONIENDO SU OPINIÓN ZURDA,  Y TRATANDONOS DE WEONES A TÓDOS",[],@Moush_keitty,2025-11-11T18:07:03Z,2
"hacen las mismas preguntas de todos los debates y entrevistas, una y otra vez lo mismo, nada nuevo en absoluto.",[],@patriciocifuentes1819,2025-11-11T18:03:44Z,0
"Preguntan puras estupideces¡¡¡ Periodismo serio¡¡¡, y para hacerlo más democrático deberían recibir preguntas de la ciudadanía y las que más se repiten, realizarlas. 

Cuándo será la etapa cívica en que de verdad la ciudadanía participe en los procesos, y no solo en una votación para validar ""la democracia"", cosa que en Chile de manera estructural, le falta mucho.",[],@carolina727,2025-11-11T17:57:31Z,1
"Jara ahora reniega de sus amigos y su partido, como le podemos creer lo que promete.","['CLARO...NO LE PRESTARIA MI AUTO.. CAPAZ  QUE ME LO VENDA.. JAJAJA', 'Respondiendo a @ yulitzacontreras8642.Usd. DERECHISTAS Pinochetista, jamás creerán a un izquierdista, pero Chile siiii, porque chile somos todos los que trabajamos. Uds. No saben lo que es trabajo...', 'Vota k4❤', 'ESA ES LA CARETA QUE USAN ELLOS!!! YA LO SABEMOS TODOS VERDAD????\nO QUIEREN MÁS DE LO MISMO????', 'Espero que más gente haga el increíble ejercicio que acabas de hacer tú, el cual es ""pensar con lógica"". Totalmente de acuerdo contigo, por eso Kaiser y lista K al gobierno!']",@yulitzacontreras8642,2025-11-11T17:47:48Z,67
Parisi ❤,[],@eliasalarconramirez228,2025-11-11T17:45:32Z,2
"Aborto solo para personas abusadas, mas el resto no, ya que se convertirá en negocio... y afectaría a la demografía de chile(menos población joven)",[],@paulmuriel1529,2025-11-11T17:44:40Z,0
"Jara: hay que tener posiciones claras. 
Jara: Si paso a segunda vuelta, me salgo del PC 😂 
El chiste se cuenta solo",[],@cristianfigueroadelafuente1783,2025-11-11T17:43:27Z,2
"Parisi nomas, quiero que le bajen el sueldo a los zánganos",[],@alexisalarcon2768,2025-11-11T17:41:58Z,0
"JARA. PROMETE 750 MIL, PERO EL MÍNIMO, MAS BONOS??? ENTONCES SEGUIRÁS GANANDO EL MÍNIMO, 500 MIL.
LA WNA CHAAAANTA.
Y LOS MONOS LE CREEN.
😂😂😂",['?'],@miguelleon8256,2025-11-11T17:41:38Z,1
"SI UN COMUNISTA TE PROMETE VIVIENDA, COMO GAYBRIEL...SI LE CREEN, HÁGANSE VER.😂😂",[],@miguelleon8256,2025-11-11T17:36:49Z,0
Kaiser en la 43:00 que onda? Las personas que trabajan independiente no tendrán pgu porque no cotizan en afp,[],@aylincita_ignacia,2025-11-11T17:23:27Z,0
"Acá los únicos que utilizan el miedo siempre, es la derecha carente de ideas y no contestan la preguntas ( se hace los huevones y salen con cualquier cosa en contra)
Los tres candidatos fascista y Pinochetista )
Inventan cifras como la señora Mathei con respecto a la tasa de interés con la que compró su casa el Presidente Boric.
KAST se hizo el huevón con respecto a sus bots e inventando a través de fundaciones para financiar su campaña y desprestigiar a sus adversarios.
Kayser, al querer indultar a todos esos viejos rancios que cometieron crímenes contra chilenos que pensaban distinto.
Un Sujeto del terror como Krasnoff, que torturaba mujeres aplicando corriente en sus genitales.
A esos abuelitos quiere respetar los derechos humanos.
La derecha cómo siempre va a cautelar sus intereses y bolsillo.
PORQUE NO QUIERE LEVANTAR El SECRETO BANCARIO ( les da terror que sepan de dónde vienen los dineros)
Aunque le duela después de 10 años de tramitar la reforma de pensiones,se logró algo ( si no se pudo más fue por la derecha que con los cambios que hicieron fortaleció aún más la AFP.
A los profesores que después de tantos años de prometerles de pagar la deuda histórica.
En este gobierno se logró ( por lo menos un monto )
El reconocimiento a los recolectores de Basura, con un bono y mejoras .
Acá el desconocimiento de la gente es gracias a todos los medios de comunicación, que lo único que hace para aterrorizar a la gente.Repetir la misma noticia toda la semana.
La migración viene desde hace años, el crimen organizado también.
Que paso con la puerta giratoria de Piñera.
No pasó nada en ninguno de sus periodos.Por el contrario invitó a todos los Venezolanos a nuestro país. Y aquí estamos llenos de delincuentes.
No le pueden hechar la culpa de todo a este gobierno ( porque no es la verdad)",[],@idadelcarmenalegrialara6617,2025-11-11T17:22:38Z,1
Grande KAISER 👏,[],@CristianLiempe-k7p,2025-11-11T17:22:10Z,0
Kast presidente de chile 🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱,[],@orlandosandoval.5957,2025-11-11T17:21:33Z,1
KAST ,[],@sramuffinn,2025-11-11T17:17:51Z,0
"Lo único que veo es un show  del periodismo, la mismas preguntas tontas de Venezuela, militancia, si votó por el si o el no, incapaces de hacer preguntas que son importante para la gente preocupada  y miedo de la pérdida de derechos es tan importante la decisión., temas en  Salud gratuita, educación gratuita,  administración de pensiones estatal, seguridad, justicia digna persecución a delincuentes políticos, organizaciones criminales en levantar el secreto bancario, desfinanciar este tipo de corrupción.  ¿DONDE ESTÁN ESAS PREGUNTAS?",[],@mauricionavarrete3840,2025-11-11T17:16:01Z,1
VAMOS KAISER MIERDA. VIVA CHILE MIERDA. 🌎,[],@Fabiiian11,2025-11-11T17:15:52Z,0
"oye dejalo , que la medidas de seguridas son parte del equipo no del candidato. como le dan tan duro por algo evidente.",[],@IsabelMaldonado-j1h,2025-11-11T17:14:19Z,0
Y en china está aprobada la pena de muerte a políticos corruptos 🤭,[],@lesliegabrielabustosbaeza6692,2025-11-11T17:13:44Z,1
"Son los hijos de la bestia salvaje de este "" sistema de cosas "" en la tierra, representado por todos los poderes políticos del mundo, más bien rueguen por ese reino que mencionas en tu oración del padre nuestro,  ( "" venga tu reino "" ), reino que no será reducido a ruinas ni será entregado a otro, y durará por siempre para beneficio de toda la humanidad obediente a Jehová Dios, único y verdadero.😢❤",[],@fernandoceledon6217,2025-11-11T17:04:01Z,0
Mega y Agricultura mas de lo mismo,[],@Cesarock75,2025-11-11T17:02:06Z,0
"Me cae mal Jara, dice que ya no es tan comunista, pero cuando hablan del partido, sale a defender o a negar los dichos, te pasaste",[],@pascualarulz,2025-11-11T17:00:45Z,6
"Eduardo artes, tu sabes que es el IVA?",['Solamente el sabe que IVA a las marchas'],@alvarojara3248,2025-11-11T16:59:55Z,0
Parisi presidente y no hay más!,[],@bstn2001,2025-11-11T16:58:50Z,4
"La gente que tiene cierta simpatía por Kayser ( están más deschabetados que el propio candidato)
Creen que con sus ideas golpista y carente de humanidad o porque usa terno y corbata lo hace una persona decente.
Derecha golpista, negacionista, miserable, indolente.",['😅   Sólo 4K'],@idadelcarmenalegrialara6617,2025-11-11T16:54:17Z,5
a Jara le soplaban por el reloj,[],@joseignacioaguirrefuentes8730,2025-11-11T16:49:59Z,1
Los comentarios sobre el debate me pareció muy farandulero.,[],@eugeniaogaldevasquez7695,2025-11-11T16:48:02Z,0
"salud mental el gobierno dejo botado a los damnificados del mega incendio, Ripamonti se ríe de los viñamarinos, el presidente no esta con el pueblo.",[],@robertolobos9757,2025-11-11T16:46:38Z,0
Pero por lo menos el meo dio cifras prque kast no tiene idea de numeros tienen que ser mas inteligenre y no darle solo a boric y proponer ideas con numeros que solo para robarle al trabajador eso si que saben tanto patriotismo y amor a chile  y kast   va a los paraisos fiscales a dejar su fortuna y no pagar impuesto en su pais,[],@humbertopuentes7198,2025-11-11T16:45:50Z,0
Kast no responde lo que se le pregunta,[],@N0venio,2025-11-11T16:39:32Z,1
Son tan inteligentes estos periodistas que no se percataron que kast y mathei  no se dieron cuenta en las cifras de muertes por lista de espera kast dijo que morian 40.000 al año y mathei dijo 30.000 como se pueden equivocar en algo tan importante y tnta diferencia entre uno y otro,['kast decia que cada tants horas moria alguien esperando ser atendido xd no calza tampoco'],@humbertopuentes7198,2025-11-11T16:39:00Z,1
Bien evelin.Nada de mano blanda.Con los Delicuentes.,[],@patriciamansilla7477,2025-11-11T16:36:10Z,0
"hablen de Pensiones no en chino PGU SUF→ beneficio 
APV- AFAP / APV  grgrg me enoja! los abuelos y la gente en general apenas y los entiende sres.",[],@IsabelMaldonado-j1h,2025-11-11T16:32:06Z,0
Callate Meo.,[],@patriciamansilla7477,2025-11-11T16:31:40Z,0
"""Profesor Chantisi"" 😂",[],@tsiharaimpellizzerifernand3022,2025-11-11T16:29:07Z,0
"KAST  ES LA MEJOR OPCION 
KAST PRESIDENTE DE CHILE 🇨🇱",[],@marianefontechen3794,2025-11-11T16:24:20Z,0
❤😘😘😘😘😗😗😘😘😘😘😘😘😘KÁISEEEEEEEEER!!!!!4K❤,[],@BelenSarpi,2025-11-11T16:23:37Z,1
kast como siempre tirando KK,[],@clauafg3504,2025-11-11T16:23:24Z,0
"No sé ustedes, yo vi un presidente conversando con 7 candidatos.
Vota Kaiser. Kaiser se lució en el debate y con las palabras finales junto a la rosa a Evelyn.

Para ser el último debate Kast estuvo apagado. Parisí también se defendió bien. Jara otra vez pasando vergüenza.",[],@eliasrojas6833,2025-11-11T16:22:21Z,9
"🎉  kaiser ya ganoooooóo, lejos , ya es presidente!!! aunque les pique el  chiquitín..😂😂😂",['El que vive de su papito😢😢'],@AlejandraOrtega-b1p,2025-11-11T16:18:52Z,3
kast no va ni a trabajar y lo quieren de presidente,[],@hugolatorre1037,2025-11-11T16:16:18Z,0
"Kaiser debe tener bots en youtube, no puede ser que haya tanta gente descerebrada, su cierre de campaña mostro el poco alcance que tiene en la vida real",[],@tiarekjellberg9593,2025-11-11T16:14:03Z,5
KAISER PRESIDENTE 🎉🎉,['A el le regalaron todo si apitutao cuico no termino ni una carrera'],@salvadorbravorojas300,2025-11-11T16:13:29Z,3
Qué manera de marear a la gente ese MEÓ,[],@erikmorales5104,2025-11-11T16:11:08Z,8
"El fuego no se apaga con fuego !! Piensen eso , necesitamos inteligencia , estrategia y claridad para sacar adelante al país . Kast la mejor opción , a káiser le falta madurar . Muy pasional ..",[],@karlatello8736,2025-11-11T16:10:03Z,0
se escuchaba más a los comentaristas del react que a los candidatos,[],@frangacitua5564,2025-11-11T16:09:42Z,0
"Kaiser puro blabla, con suerte tiene 4to medio, no tiene idea de dirigir un país","['Y el presidente que tienes? Que competencia tiene?', '\u200b@erikmorales5104por eso, quieres repetir el mismo fracaso?', 'Otro que prefiere a un corrupto ilustrado... 😅😅😅\nComo si un título universitario fuera garantía de inteligencia, honestidad y coherencia.... rasgos evidentes en Kaiser. Esta gente no sabe dónde está parada....']",@pablofelipetapia1108,2025-11-11T16:07:34Z,2
Siempre Kast ❤,[],@karlatello8736,2025-11-11T16:06:47Z,3
"lo único sabio que dijo el señor Artes en el debate, subir el salario mínimo, crea mayor inflación, si no hay trabajo. Señora Jara entienda la gente necesita trabajo, el Pais necesita desarrollo, es ud la continuación de gobierno con vision de ideología quien no permite inversion de empresarios y creación de fuentes de empleo, es solo ver la cara de kast y kaiser ni ellos pudieron haberlo dicho mejor jajajaajajajaj",[],@pelikanluis,2025-11-11T16:06:36Z,0
"Jara quiere reparar lo que ellos arruinaron, paren el show.
Nos queda Kast o Kaiser.",[],@sebastianpalma4149,2025-11-11T16:05:32Z,1
La Rosa de Guatalupe...XD,[],@alvaroperez7645,2025-11-11T16:00:53Z,0
"mientras cotizar signifique lucro a millonarios dueños de AFP, nunca va a convenir cotizar, y todos los fachos aman las AFP, es algo extremadamente obvio, si a tus fondos previsionales hay que sacarles algo para que hacer millonaria a una empresa, obvio que te están cagando, no hay más vuelta que darle",[],@felipevasconcello8164,2025-11-11T15:59:02Z,0
"Que se creen los periodistas preguntan como si fueran fiscales,NO señores uds. son meros portavoces de inquietudes agenas y tienen el deber de hacer preguntas sin enfásis que reflejen sus tendencias.","['ASI ES', 'Concuerdo con ud, periodistas qué se creen dueños de la verdad, que méritos tienen estudiaron para informar y no hacer a cada rato juicios de valor son insoportable hay que bajarlos algunos de la nube que viven', 'Asi es, eso muestra que los periodistas de hoy son de índole corporativo, son mas comprados. Muestran sus tendencias en la forma que preguntan y dialogan.', 'Plenamente de acuerdo. Fue evidente que a algunos candidatos los hincharon más que a otros ...']",@JorgeSalinas-x1l,2025-11-11T15:54:17Z,53
No entiendo cuando habla meo,['entonces lee mas'],@Viicentte_jrr,2025-11-11T15:52:25Z,5
la trampa: no importa que cualquiera de estas personas manejan nuestro vidas,[],@hectorcasellaspena9515,2025-11-11T15:50:21Z,0
"Artes , Meo y harol parecen palos blancos sus respuestas por dios 😬🤕",[],@PatriciaGonzalez-mn5qm,2025-11-11T15:44:40Z,2
grande kast,[],@azucarcafe2447,2025-11-11T15:41:40Z,0
Ver estos debates es una pérdida de tiempo. Todos y todas insustanciales,[],@treguamelancolica,2025-11-11T15:40:44Z,1
"Jara ahora emplaza a Boric jajajaja que gran mentira de esta sra, en din somos dueños de votar por quien nos represente y a mi me representa K4 kAISER PRESENTE Y PRESIDENTE ❤",[],@patriciaalejandra4856,2025-11-11T15:40:14Z,0
"Si, rasca, desadecuado el chistecito de Maine Nichols. No es el espacio. No está en un asado. Se nota que tiene a flor de labio ese doblesentido al punto de desubicarse.",[],@ceciliavalenzuela6970,2025-11-11T15:39:13Z,0
KAISER PRESIDENTE ❤,[],@AndresCaraballo-f7j,2025-11-11T15:38:54Z,2
