user_id,text,timestamp,likes,replies
@elizabethangel82,"Estos periodistas zurdos , hacen preguntas tan estupidas, donde desearían  , poner en dudas  programadas de exelentes propuestas para la realidad de un pais, como los programas de Kaiser y Kast, .( Desinformando...Horror).. ...ojala,  Kaiser o Kast , gobiernen bien, ...y SI cierren tvn y traigan a propuesta,   abriendo convocatorias por meritocracia, junto a directores de canales profesionales, que hagan renovación y lo mas importante, elevar el prestigio de esta importante profesión del Periodismo que debe tener información  objetiva y ACTUAL para avance del pais...estamos hartos de estos fracasados periodistas, no hay ni uno que se salve...triste ver en esta epoca de la mujer, ver en estas periodistas, al enfrentar a una situación  en la que no estan de acuerdo sacan una mirada , un rostro lleno de odio e irrespeto, que horror...cambio de Gobierno y Honor al periodismo Objetivo-Responsable",2025-11-13T11:49:03Z,0,0
@franciscolorenzolobosulloa9922,si meo no fuera tan reactivo y aweonao como el mrluzo votaria por el pero saco wea,2025-11-13T11:29:26Z,0,0
@AnTimAson2031-t7c,Artes  Debe ser Presidente,2025-11-13T08:04:42Z,1,0
@Angedanyiel,Saludos desde 🇺🇸😎🤘,2025-11-13T07:48:01Z,0,0
@Angedanyiel,Saludos desde 🇺🇸😎🤘,2025-11-13T07:47:49Z,0,0
@cesararriagada302,12:50 comienza,2025-11-13T06:08:14Z,0,0
@Bobibion,"Creo que la realidad es que hay tres personas alli que no tienen opcion ninguna, sobre todo Artes, que pienso que se quedo en el tiempo de Allende, y con ideas que si sucediera en algun rincon del Universo lograra liderar a una tribu de 20 personas, las llevaria a la miseria. Meo habla pero se transparenta que no tiene como gobernar un pais, seria una version de la Reina de Corazones. Harold se equivoco de arco, creo que hay gente que lo sigue pero no por politico ni estadista ni economista ni nada mas porque fue figura del deporte, ademas chutea todos los temas hacia el deporte, que fue su fuerte, pero aca es un pais y no un equipo de futbol. Creo que Mathei y Kast harian un gobierno pasable, pero me asaltan serias dudas sobre lo que dictamina la ONU y la Agenda 2030 que al parecer no le tienen antipatia, tal como fue con Piñera, quien dijo que apoyaba ciertas cosas pues si no lo hacia no habia prestamo de dinero. Y queda Kaiser, quien deberia ser el presidente, pero me imagino que la masa de zurdos van a querer que no pueda gobernar ya que los zurdos odian quedar fuera del gobierno, porque se les acaba la Dolce Vita. Gracias por leer.",2025-11-13T05:32:34Z,0,0
@edomele36,Lo Mejor Lejos Kaiser.  4K....!!,2025-11-13T04:39:13Z,0,0
@edomele36,Meo y Artes ...Ojalá la última vez para ambos....!!,2025-11-13T04:38:26Z,0,0
@gabrielmirandaherrera6940,Porquetanto kaiser. Que le ven.,2025-11-13T04:17:32Z,0,0
@gabrielmirandaherrera6940,Kaiser no va a gobernar. Viva kast.,2025-11-13T04:14:26Z,0,0
@nicolashadwah4243,Que chucha Artes wn???? Habla puras huevadas,2025-11-13T03:18:20Z,0,0
@macrock23,1:49:49 que artes te de una clase de economía básica es para dejar tu candidatura y meo habla de economía y ese wueon fue el asesor económico del boxeador de mujeres Alberto Fernández y Maine nicholls es demasiado inocente para un presidente,2025-11-13T03:07:16Z,0,0
@frankyman94,"Me pregunta que mucha gente diga que votará por Kaiser. Kaiser es Boric pero de derecha. En lo personal, quien me convence porque no se afilia ni con izquierda ni derecha (a pesar de que los medios y cierta gente lo quieran hacer) y porque sabe como funciona la economía de un país, es Parisi.",2025-11-13T03:05:58Z,0,0
@tips9571,Kaiser presidente ❤🇨🇱,2025-11-13T02:19:15Z,1,0
@mikyhendrix12,"2h 26min Kaiser responde que la invasión americana ayudo a derrotar a los Nazis, KO a Meo y le diría a Maduro que agarre sus pilchas y se vaya. NOTABLE, LO MEJOR DEL DEBATE. KAISER PRESIDENTE",2025-11-13T02:16:41Z,0,3
@claudiomorales1980,Kaiser 🇨🇱 🇨🇱 🇨🇱 🇨🇱 4k,2025-11-13T02:13:26Z,2,0
@VichooVfx,La Jannete le estaban soplando al oido 😂 fijense en el megáfono que tiene en la oreja,2025-11-13T01:53:15Z,2,0
@Universofuturo9999,Candidata mattei trapiemos 😂😂😂,2025-11-13T01:16:06Z,0,0
@ferc8333,"Lo de MEO es Criticar y criticar y eso es fácil... se pone un ventilador cerca de la 💩 y listo.

Para solucionar se requiere voluntad, pragmatismo, competencias, proactividad,  productividad, TRABAJO EFICIENTE Y EFICAZ... y sobre todo HONESTO.
Leyes existen, parlamentarios y sobre pagados existen, lo mismo que jueces en el poder judicial,, faltan  profesionales reales, competentes y con vocación en los servicios públicos (algunos sobrepagados y en Chile eso pasa sobre todo con los cargos más altos: en donde la normalidad es poner a los apitutados) lo que se necesita son filtros para sacar la 💩,  ese trabajo es el que se espera de un presidente y su gabinete.",2025-11-13T01:00:04Z,0,0
@bossysoul,"Puras promesas, este debate debe ser para los infames diputados y senadores, ellos son los que traban lo importante y le dan énfasis a la idiotez 😅, un presidente puede tener muchas ganas pero todo rebota en el senado, la corrupción nos está consumiendo y todos miran para el lado, detrás de estos tipos hay grandes corporaciones y van a legislar para ellos y no para la ciudadanía, alguien habla de una agricultura más sana, industrializar el cobre en nuestro propio país? Cambio climático ( dejar de fumigar los cielos). Acabar con la corrupción comenzando desde el propio estado de turno....",2025-11-13T00:28:02Z,0,0
@cristianmedina5419,Voy contra el estado,2025-11-13T00:27:45Z,1,0
@fedoracardenas546,"KÁISER!!, CONCRETO, DIRECTO , LETAL!!!, RÁPIDO!!!, TIENE TODO EN SU CEREBRO Y SU CORAZÓN!!!!♥️",2025-11-13T00:26:22Z,10,1
@pabloromero1801,Hace un golpe Kaiser y ctm,2025-11-12T23:29:54Z,0,0
@Arcl33,Chantisi! Fuera!,2025-11-12T21:47:00Z,0,0
@agustintaker3396,KAST NO ME DA CONFIANZA PORQUE YA SE DIO VUELTA LA CHAQUETA Y SE PUSO MUY BLANDENGUE AHORA SOLO LE QUEDA LA IMAGEN DE DURO NADA MÁS,2025-11-12T21:42:02Z,1,0
@elizabethangel82,"Ominami es un payaso, ( cero argumentos e informacion de puntos que a hablado claramente candidatos  como Kaiser)que trite que haga campaña para recibir plata, por que ni la mamá lo sigue... KAISER gobierna bien",2025-11-12T20:50:55Z,0,0
@ferc8333,"No hay libertad para distribución de energía ni gas... cuando Carter habló de liberar la venta de gas para ""galones"" ahí se quedaron pegados en la burla, él estaba hablando de los ""súper balones"", los que instalas dentro de tu casa y que lo abastecen camiones... AHÍ TAMPOCO PUEDED ELEGIR LA CÍA (cero competencia)",2025-11-12T20:21:06Z,0,0
@ferc8333,Kast se vistió de teflón para el debate...,2025-11-12T20:14:48Z,1,0
@alvaroleiva2682,"Sra. Facha, estamos obligados a votar y asi pagarles el sueldo. No votar. A la calle🎉🎉",2025-11-12T20:07:10Z,0,0
@marcos.troncoso21,Jara: “en ese minuto apoyé los retiros porque la gente no tenía para comer” FALSO. Buenas tv OLED comieron al parecer.,2025-11-12T20:06:11Z,0,0
@alvaroleiva2682,No votar. Cabildo y asamblea constituyente!,2025-11-12T20:05:36Z,0,0
@ferc8333,"Eso de que no hay muchas cosas que duren paradas tanto tiempo, lo asocié a que al final si no se mueve se cae... (onda, lo que es malo no avanza, no merece el tiempo, cae en el olvido) pero ahora que dicen lo del doble sentido 😅 no sé politica y lo otro... la pura p
O que los políticos son como el p...o 😅😅😅",2025-11-12T20:01:08Z,0,0
@MartinA.I.MannO.,Grande Harold!!,2025-11-12T19:43:37Z,1,0
@alvaroleiva2682,🎉circo...donde estudiaron periodismo estos profesionales de l espectáculo. 😢😢triste chile. Ysi organizados no se va a votar! En masa y dejar claro que se vayan todos!.,2025-11-12T19:37:45Z,0,0
@ferc8333,"El Parisi no sabe que las pantallas son el peor medio de aprendizaje?
Ni Gate deja que sus hijos usen pantallas.",2025-11-12T19:28:21Z,0,0
@ferc8333,"Salud mental... El ISP reconoce al aripiprazol como un medicamento que puede provocar compulsión (a las compras, a la violencia, INCLUIDO EN JUEGO) sin embargo el sistema público lo receta existiendo otros que lo pueden reemplazar y con mejores resultados, pero la platita manda)",2025-11-12T19:27:30Z,0,0
@bodegapocochaysa9724,Primera vez que estoy de acuerdo con Artes en 1:49:50 😂😂,2025-11-12T19:24:22Z,0,0
@ferc8333,"La píldora del día después a menores de edad debe ser con información a los padres (Si a una hija mía la seduce un viejo verde, quiero saber por qué necesita tomar la pildora, si tiene sexo de manera irresponsable (sin condón) quiero saberlo para educarla mejor, si es porque la abusaron o viol4.ron quiero saberlo para buscar al agresor y que lo encarcelen",2025-11-12T19:11:45Z,0,0
@ferc8333,"A las AFP no las quería ni el Pinocho y se las terminó de cagar el Lagos.
La comisión por administración que cobran NO DEBERÍA SER UN PORCENTAJE DEL SUELDO, debería ser una tarifa y las ganancias repartirlas en mayor cantidad a los cotizantes y las pérdidas SÓLO POR LA ADMINISTRADORA y CERO COMISIÓN FANTASMA",2025-11-12T19:07:41Z,0,0
@ValeBrzm,no hay cosa parada que dure mucho tiempo JJAJAJAJAJAJA,2025-11-12T19:05:46Z,1,0
@ferc8333,"Reforma tributaria y pensión, PGU era un bolsillo de payaso. 
Era como esa frase tan ordinaria, pero que no se me ocurre nada más para gráficar la trampa. Su proyecto mezclado era como decir si la puntita no más",2025-11-12T19:03:09Z,0,0
@ferc8333,"Y la Jara dale con la wea del secreto bancario.
Esa SE PUEDE HACER, LO HACE EL JUEZ.
AHORA LO IMPORTANTE ES QUE SE HAGA Y SIN AVISO AL INVESTIGADO Y QUE PERITOS (FINANCIEROS, INFORMÁTICOS, ENTRE ALGUNOS) INVESTIGUEN Y SE RAJEN A TODOS LOS INVOLUCRADOS.

El SII puede ser denunciante NO LE DA PARA MÁS.  Jamás han castigado a los grandes empresarios ladrones, pero se cagan a los pequeños sin clemencia...
Que muestre una estadística de las observaciones por uso de crédito fiscal de los pequeños empresarios Y MIREN CUANTOS ESTAN RELACIONADOS AL MISMO PROVEEDOR (LADRÓN O DELICUENTE) 
Se cagan al chico y no son capaces de encontrar ni la dirección del ladrón Y A ELLOS LE QUIEREN DAR EL PODER DE METERSE EN CADA CUENTA BANCARIA
(Así se llenaría de corruptos el SII)",2025-11-12T18:55:29Z,0,1
@ValeBrzm,"La jara lo único que hace es criticar a los demás, voten por kast! VOTEN TODOS POR KAST, QUE PASA... SI VOTAN POR KAISER QUE SE QUE MUCHOS QUIEREN, EL VOTO SENIRA PARA LA MAYORIA, POR FAVOR, PIENSEN, Y VAMOS A LA SEGURA, FULL KAST!",2025-11-12T18:53:02Z,0,0
@embarcadora,Damaa y caballeros yo no vengo a vender vengo a regalarrrr😂,2025-11-12T18:47:51Z,0,0
@ferc8333,"PDI, Carabineros, Ejército, Poder Judicial y POLÍTICOS!!Ellos también deben ser investigados SU RELACIÓN CON NARCO Y EMPRESAS O EMPRESARIOS.
(Y tanto que webea el MEO con la verdad y la plata... las manosea, después de recibir luquitas ilícitas. Habrá alguien que le crea a este wn?)",2025-11-12T18:41:37Z,0,0
@MirtaFaundez-c5t,"No soporto la politica,don todos corruptos.",2025-11-12T18:32:34Z,0,0
@drcrypto7746,PARISI PRESIDENTE,2025-11-12T18:16:52Z,1,0
@borisvergara4264,Periodismo basura,2025-11-12T17:36:07Z,1,0
@fredcarrillo1269,Muy mediocre las preguntas específicas realizadas por los periodistas a los candidatos.,2025-11-12T17:34:05Z,1,0
@romannetpaulett4407,Cuando va ser el día en que Kast responda las preguntas!!!!!!!,2025-11-12T17:13:58Z,1,0
@carolinaletelier7944,Kaiser presidente,2025-11-12T17:07:59Z,0,0
@DavidMañado-b9t,"La derecha, le va a poner a los narcos, para defender sus derechos al abogado de narcos y Pinochetista, Aldo Duque. Así de falsa y corrupta es la derecha en chile...",2025-11-12T17:06:06Z,0,0
@clandesta777,Empieza en el minuto 11:30,2025-11-12T16:48:50Z,0,0
@mariaeugeniacardenas5784,"KAISER, UNICO ,listo para llegar a la moneda como PRESIDENTE",2025-11-12T16:48:33Z,0,0
@cristianarenas6545,4 K!!!!! FIN,2025-11-12T16:40:10Z,0,0
@carlosmellado7562,"Oye que chucha la forma de llevar la transmisión de los conductores del programa? Hablando por micrófono dejando silencios eternos esperando respuestas de arriba? Que mierda? Ya pareciera que nadie quiere trabajar como corresponde. Pónganse serios conchasdesumadre. Tan echados para atrás en la silla algunos? Por eso tenemos candidatos con bromas de doble sentido y otros que no contestan nada, si finalmente nadie se toma esta wea en serio",2025-11-12T16:16:59Z,0,0
@lozalimpia,"Me gusta escuchar al Mayne-Nicholls, tiene toda la razón con respecto al tema de los hijos, se responsabiliza mucho a las mujeres, y los hombres donde quedan? Por qué no se incentiva que quieran ser padres? Y lo de dar un bono a las mujeres pa que tengan hijos es horrendo, como si fueramos máquinas de hacer bebés. Sé que no es un candidato fuerte pero siento que aporta otra mirada a lo que dicen los candidatos de derecha.",2025-11-12T15:27:13Z,0,0
